Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
298,Davangere,Davangere,Cotton,MCU 5,FAQ,1770,3870,3103,01 Apr 2017
299,Davangere,Davangere,Cotton,MCU 5,FAQ,1770,5586,4534,08 Nov 2016
300,Davangere,Davangere,Cotton,MCU 5,FAQ,1770,6609,5173,04 Oct 2018
301,Davangere,Davangere,Cotton,MCU 5,FAQ,1780,6036,5366,28 Sep 2016
302,Davangere,Davangere,Cotton,MCU 5,FAQ,1786,5767,4941,09 Nov 2016
303,Davangere,Davangere,Cotton,MCU 5,FAQ,1786,5869,4935,01 Dec 2016
304,Davangere,Davangere,Cotton,MCU 5,FAQ,1789,5569,5347,11 Oct 2019
305,Davangere,Davangere,Cotton,MCU 5,FAQ,1790,6066,5097,11 Sep 2019
306,Davangere,Davangere,Cotton,MCU 5,FAQ,1800,5896,5258,17 Mar 2017
307,Davangere,Davangere,Cotton,MCU 5,FAQ,1800,5923,5238,13 Oct 2016
308,Davangere,Davangere,Cotton,MCU 5,FAQ,1800,6400,5449,11 Jan 2017
309,Davangere,Davangere,Cotton,MCU 5,FAQ,1800,6459,5769,16 Aug 2016
310,Davangere,Davangere,Cotton,MCU 5,FAQ,1800,6570,5580,26 Sep 2016
311,Davangere,Davangere,Cotton,MCU 5,FAQ,1800,6576,3467,04 Oct 2016
312,Davangere,Davangere,Cotton,MCU 5,FAQ,1809,6196,5129,19 Oct 2016
313,Davangere,Davangere,Cotton,MCU 5,FAQ,1809,6202,5320,01 Dec 2018
314,Davangere,Davangere,Cotton,MCU 5,FAQ,1809,6510,5497,01 Oct 2016
315,Davangere,Davangere,Cotton,MCU 5,FAQ,1809,6590,5875,03 Oct 2018
316,Davangere,Davangere,Cotton,MCU 5,FAQ,1809,6790,5661,09 Oct 2018
317,Davangere,Davangere,Cotton,MCU 5,FAQ,1809,8786,7880,12 Oct 2021
318,Davangere,Davangere,Cotton,MCU 5,FAQ,1809,8789,7540,22 Dec 2021
319,Davangere,Davangere,Cotton,MCU 5,FAQ,1810,4466,3800,03 Sep 2020
320,Davangere,Davangere,Cotton,MCU 5,FAQ,1818,5872,5621,27 Aug 2018
321,Davangere,Davangere,Cotton,MCU 5,FAQ,1819,5519,5444,18 Mar 2019
322,Davangere,Davangere,Cotton,MCU 5,FAQ,1829,4790,4453,28 Feb 2020
323,Davangere,Davangere,Cotton,MCU 5,FAQ,1829,4910,4465,02 Mar 2020
324,Davangere,Davangere,Cotton,MCU 5,FAQ,1850,6152,5298,21 Nov 2016
325,Davangere,Davangere,Cotton,MCU 5,FAQ,1859,14509,9030,02 Nov 2021
326,Davangere,Davangere,Cotton,MCU 5,FAQ,1860,4291,3816,05 Apr 2016
327,Davangere,Davangere,Cotton,MCU 5,FAQ,1869,5556,4297,02 Aug 2018
328,Davangere,Davangere,Cotton,MCU 5,FAQ,1869,5620,5187,14 Dec 2018
329,Davangere,Davangere,Cotton,MCU 5,FAQ,1869,6959,5786,31 Oct 2018
330,Davangere,Davangere,Cotton,MCU 5,FAQ,1869,7109,5784,29 Oct 2018
331,Davangere,Davangere,Cotton,MCU 5,FAQ,1870,4690,4347,25 Mar 2017
332,Davangere,Davangere,Cotton,MCU 5,FAQ,1870,5196,4754,09 Mar 2017
333,Davangere,Davangere,Cotton,MCU 5,FAQ,1870,5876,4729,07 Nov 2016
334,Davangere,Davangere,Cotton,MCU 5,FAQ,1870,6090,5210,13 Feb 2017
335,Davangere,Davangere,Cotton,MCU 5,FAQ,1870,6176,5385,22 Nov 2016
336,Davangere,Davangere,Cotton,MCU 5,FAQ,1870,6970,5823,22 Oct 2018
337,Davangere,Davangere,Cotton,MCU 5,FAQ,1890,5519,4982,06 Sep 2018
338,Davangere,Davangere,Cotton,MCU 5,FAQ,1890,6210,4827,07 Dec 2016
339,Davangere,Davangere,Cotton,MCU 5,FAQ,1890,6819,5975,03 Nov 2018
340,Davangere,Davangere,Cotton,MCU 5,FAQ,1890,7029,5783,02 Nov 2018
341,Davangere,Davangere,Cotton,MCU 5,FAQ,1900,5309,4945,08 Dec 2016
342,Davangere,Davangere,Cotton,MCU 5,FAQ,1900,5380,4912,06 Jan 2017
343,Davangere,Davangere,Cotton,MCU 5,FAQ,1909,5469,4476,05 Nov 2016
344,Davangere,Davangere,Cotton,MCU 5,FAQ,1909,6370,5907,05 Oct 2016
345,Davangere,Davangere,Cotton,MCU 5,FAQ,1919,5046,4050,22 Oct 2020
346,Davangere,Davangere,Cotton,MCU 5,FAQ,1919,5786,4628,01 Oct 2019
347,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,4398,3904,20 Jan 2016
348,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,4520,3904,23 Jan 2016
349,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,4919,4808,27 Apr 2016
350,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,5415,4953,16 Nov 2016
351,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,5589,5343,17 Jan 2017
352,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,5849,4923,06 Jan 2020
353,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,6666,5095,27 Feb 2017
354,Davangere,Davangere,Cotton,MCU 5,FAQ,2000,7759,5705,30 Jan 2023
355,Davangere,Davangere,Cotton,MCU 5,FAQ,2009,5555,5110,25 Jan 2021
356,Davangere,Davangere,Cotton,MCU 5,FAQ,2009,8323,6815,12 Oct 2022
357,Davangere,Davangere,Cotton,MCU 5,FAQ,2009,14369,12070,06 Jan 2022
358,Davangere,Davangere,Cotton,MCU 5,FAQ,2010,5220,5108,02 Dec 2016
359,Davangere,Davangere,Cotton,MCU 5,FAQ,2019,3540,3370,30 May 2020
360,Davangere,Davangere,Cotton,MCU 5,FAQ,2029,6425,4947,24 Apr 2023
361,Davangere,Davangere,Cotton,MCU 5,FAQ,2029,9390,7319,17 Oct 2022
362,Davangere,Davangere,Cotton,MCU 5,FAQ,2030,5310,4320,29 Feb 2020
363,Davangere,Davangere,Cotton,MCU 5,FAQ,2049,4950,3149,06 Feb 2020
364,Davangere,Davangere,Cotton,MCU 5,FAQ,2050,6363,5979,31 Mar 2023
365,Davangere,Davangere,Cotton,MCU 5,FAQ,2059,3770,3467,09 Nov 2017
366,Davangere,Davangere,Cotton,MCU 5,FAQ,2059,6590,5557,03 Oct 2016
367,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,4646,4032,24 Nov 2017
368,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,5349,3938,01 Mar 2017
369,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,5669,4783,21 Jan 2019
370,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,6280,4891,24 Oct 2016
371,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,6352,5664,10 Apr 2023
372,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,6912,5980,23 Oct 2018
373,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,7590,4748,24 Nov 2022
374,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,8910,5743,17 Nov 2022
375,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,8990,8394,16 Sep 2022
376,Davangere,Davangere,Cotton,MCU 5,FAQ,2069,11229,10789,16 Aug 2022
377,Davangere,Davangere,Cotton,MCU 5,FAQ,2089,9069,7010,21 Nov 2022
378,Davangere,Davangere,Cotton,MCU 5,FAQ,2109,5263,4765,29 Nov 2016
379,Davangere,Davangere,Cotton,MCU 5,FAQ,2109,5870,5259,17 Oct 2019
380,Davangere,Davangere,Cotton,MCU 5,FAQ,2109,6869,5527,22 Nov 2018
381,Davangere,Davangere,Cotton,MCU 5,FAQ,2109,8019,4507,07 Dec 2022
382,Davangere,Davangere,Cotton,MCU 5,FAQ,2112,7870,6329,27 Oct 2022
383,Davangere,Davangere,Cotton,MCU 5,FAQ,2119,5919,5401,30 Jul 2018
384,Davangere,Davangere,Cotton,MCU 5,FAQ,2124,7002,5247,30 Oct 2018
385,Davangere,Davangere,Cotton,MCU 5,FAQ,2129,5569,5322,07 Jan 2019
386,Davangere,Davangere,Cotton,MCU 5,FAQ,2130,4880,4740,02 Sep 2020
387,Davangere,Davangere,Cotton,MCU 5,FAQ,2150,6560,5280,24 Nov 2020
388,Davangere,Davangere,Cotton,MCU 5,FAQ,2169,4559,3828,20 Feb 2019
389,Davangere,Davangere,Cotton,MCU 5,FAQ,2169,5519,4906,15 Dec 2018
390,Davangere,Davangere,Cotton,MCU 5,FAQ,2190,6419,5559,13 Nov 2018
391,Davangere,Davangere,Cotton,MCU 5,FAQ,2200,6270,5836,18 Aug 2016
392,Davangere,Davangere,Cotton,MCU 5,FAQ,2200,6485,5383,27 Jan 2017
393,Davangere,Davangere,Cotton,MCU 5,FAQ,2200,6645,5355,07 Oct 2016
394,Davangere,Davangere,Cotton,MCU 5,FAQ,2209,6282,5785,18 Mar 2023
395,Davangere,Davangere,Cotton,MCU 5,FAQ,2209,6400,5427,20 Oct 2016
396,Davangere,Davangere,Cotton,MCU 5,FAQ,2209,7612,7303,06 Dec 2022
397,Davangere,Davangere,Cotton,MCU 5,FAQ,2209,8112,7122,27 Sep 2022
398,Davangere,Davangere,Cotton,MCU 5,FAQ,2222,7012,6820,23 Feb 2023
399,Davangere,Davangere,Cotton,MCU 5,FAQ,2259,7529,6229,08 Feb 2023
400,Davangere,Davangere,Cotton,MCU 5,FAQ,2269,6690,5663,19 Nov 2018
401,Davangere,Davangere,Cotton,MCU 5,FAQ,2290,5632,5134,31 Jan 2017
402,Davangere,Davangere,Cotton,MCU 5,FAQ,2309,7660,7499,04 Sep 2023
403,Davangere,Davangere,Cotton,MCU 5,FAQ,2309,8142,7358,21 Dec 2022
404,Davangere,Davangere,Cotton,MCU 5,FAQ,2309,8269,7384,05 Dec 2022
405,Davangere,Davangere,Cotton,MCU 5,FAQ,2329,6132,5893,05 Apr 2023
406,Davangere,Davangere,Cotton,MCU 5,FAQ,2330,8455,5613,28 Nov 2022
407,Davangere,Davangere,Cotton,MCU 5,FAQ,2369,4579,3632,14 Nov 2017
408,Davangere,Davangere,Cotton,MCU 5,FAQ,2390,6310,5015,05 Jan 2017
409,Davangere,Davangere,Cotton,MCU 5,FAQ,2400,6510,5632,29 Sep 2016
410,Davangere,Davangere,Cotton,MCU 5,FAQ,2409,8662,7589,08 Nov 2022
411,Davangere,Davangere,Cotton,MCU 5,FAQ,2412,7689,6600,09 Nov 2022
412,Davangere,Davangere,Cotton,MCU 5,FAQ,2412,8090,7416,13 Oct 2022
413,Davangere,Davangere,Cotton,MCU 5,FAQ,2470,3570,2944,10 Mar 2016
414,Davangere,Davangere,Cotton,MCU 5,FAQ,2470,4470,3835,15 Dec 2016
415,Davangere,Davangere,Cotton,MCU 5,FAQ,2500,4419,3499,22 Mar 2016
416,Davangere,Davangere,Cotton,MCU 5,FAQ,2500,5289,4491,19 Dec 2016
417,Davangere,Davangere,Cotton,MCU 5,FAQ,2500,5678,4832,08 Jan 2016
418,Davangere,Davangere,Cotton,MCU 5,FAQ,2502,9022,7990,07 Nov 2022
419,Davangere,Davangere,Cotton,MCU 5,FAQ,2509,6149,5074,13 Nov 2024
420,Davangere,Davangere,Cotton,MCU 5,FAQ,2509,7109,6610,01 Dec 2021
421,Davangere,Davangere,Cotton,MCU 5,FAQ,2512,8050,7128,10 Jan 2023
422,Davangere,Davangere,Cotton,MCU 5,FAQ,2512,8502,6548,15 Nov 2022
423,Davangere,Davangere,Cotton,MCU 5,FAQ,2519,5419,4300,04 Dec 2020
424,Davangere,Davangere,Cotton,MCU 5,FAQ,2559,4576,3957,07 Mar 2018
425,Davangere,Davangere,Cotton,MCU 5,FAQ,2569,3239,3139,22 Apr 2020
426,Davangere,Davangere,Cotton,MCU 5,FAQ,2570,5759,5496,15 Nov 2018
427,Davangere,Davangere,Cotton,MCU 5,FAQ,2600,4250,3668,30 Mar 2016
428,Davangere,Davangere,Cotton,MCU 5,FAQ,2600,4919,4669,15 Apr 2016
429,Davangere,Davangere,Cotton,MCU 5,FAQ,2609,4889,3934,13 Nov 2019
430,Davangere,Davangere,Cotton,MCU 5,FAQ,2609,6742,5776,03 Mar 2023
431,Davangere,Davangere,Cotton,MCU 5,FAQ,2609,8001,4100,16 Dec 2021
432,Davangere,Davangere,Cotton,MCU 5,FAQ,2616,5689,4665,30 Jan 2024
433,Davangere,Davangere,Cotton,MCU 5,FAQ,2662,9322,8608,16 Nov 2022
434,Davangere,Davangere,Cotton,MCU 5,FAQ,2680,6200,5541,25 Aug 2016
435,Davangere,Davangere,Cotton,MCU 5,FAQ,2690,5855,5330,28 Jan 2017
436,Davangere,Davangere,Cotton,MCU 5,FAQ,2690,6769,5561,03 Dec 2018
437,Davangere,Davangere,Cotton,MCU 5,FAQ,2709,6832,5826,09 Mar 2023
438,Davangere,Davangere,Cotton,MCU 5,FAQ,2709,7122,6756,06 Mar 2023
439,Davangere,Davangere,Cotton,MCU 5,FAQ,2712,9320,8206,14 Nov 2022
440,Davangere,Davangere,Cotton,MCU 5,FAQ,2772,7112,6911,26 Dec 2022
441,Davangere,Davangere,Cotton,MCU 5,FAQ,2786,5266,4813,06 Jan 2016
442,Davangere,Davangere,Cotton,MCU 5,FAQ,2800,5475,5338,03 Sep 2016
443,Davangere,Davangere,Cotton,MCU 5,FAQ,2800,6390,5264,03 Oct 2019
444,Davangere,Davangere,Cotton,MCU 5,FAQ,2809,6132,5872,02 Jan 2023
445,Davangere,Davangere,Cotton,MCU 5,FAQ,2809,8050,7399,19 Dec 2022
446,Davangere,Davangere,Cotton,MCU 5,FAQ,2810,3330,3170,14 May 2020
447,Davangere,Davangere,Cotton,MCU 5,FAQ,2819,5669,4902,18 Sep 2018
448,Davangere,Davangere,Cotton,MCU 5,FAQ,2829,4671,3443,12 Jan 2018
449,Davangere,Davangere,Cotton,MCU 5,FAQ,2830,5650,4240,11 Jan 2021
450,Davangere,Davangere,Cotton,MCU 5,FAQ,2869,3639,3511,11 Apr 2018
451,Davangere,Davangere,Cotton,MCU 5,FAQ,2869,4669,3937,16 Oct 2017
452,Davangere,Davangere,Cotton,MCU 5,FAQ,2869,6565,5704,07 Mar 2023
453,Davangere,Davangere,Cotton,MCU 5,FAQ,2890,5589,5230,03 Mar 2017
454,Davangere,Davangere,Cotton,MCU 5,FAQ,2890,5630,4928,07 Nov 2018
455,Davangere,Davangere,Cotton,MCU 5,FAQ,2900,4569,4030,11 Mar 2016
456,Davangere,Davangere,Cotton,MCU 5,FAQ,3000,4360,3680,16 Dec 2015
457,Davangere,Davangere,Cotton,MCU 5,FAQ,3000,4489,4260,15 Dec 2015
458,Davangere,Davangere,Cotton,MCU 5,FAQ,3000,5056,4744,31 Dec 2015
459,Davangere,Davangere,Cotton,MCU 5,FAQ,3000,5786,5353,25 Jan 2017
460,Davangere,Davangere,Cotton,MCU 5,FAQ,3000,6566,4832,11 Aug 2016
461,Davangere,Davangere,Cotton,MCU 5,FAQ,3009,5869,5231,20 Aug 2018
462,Davangere,Davangere,Cotton,MCU 5,FAQ,3009,6760,6604,16 Oct 2023
463,Davangere,Davangere,Cotton,MCU 5,FAQ,3009,8069,6891,22 Dec 2022
464,Davangere,Davangere,Cotton,MCU 5,FAQ,3019,3689,3484,04 Jun 2020
465,Davangere,Davangere,Cotton,MCU 5,FAQ,3020,3270,3240,28 May 2020
466,Davangere,Davangere,Cotton,MCU 5,FAQ,3020,9025,7400,25 Mar 2022
467,Davangere,Davangere,Cotton,MCU 5,FAQ,3022,8980,6748,19 Sep 2022
468,Davangere,Davangere,Cotton,MCU 5,FAQ,3029,4722,4536,15 Feb 2018
469,Davangere,Davangere,Cotton,MCU 5,FAQ,3030,3030,3030,28 Oct 2017
470,Davangere,Davangere,Cotton,MCU 5,FAQ,3031,3839,3300,20 Nov 2017
471,Davangere,Davangere,Cotton,MCU 5,FAQ,3050,4020,3970,10 Jun 2020
472,Davangere,Davangere,Cotton,MCU 5,FAQ,3050,4025,3780,08 Jun 2020
473,Davangere,Davangere,Cotton,MCU 5,FAQ,3050,7250,5954,18 Apr 2023
474,Davangere,Davangere,Cotton,MCU 5,FAQ,3052,8432,7123,22 Nov 2022
475,Davangere,Davangere,Cotton,MCU 5,FAQ,3059,5611,4860,08 Feb 2019
476,Davangere,Davangere,Cotton,MCU 5,FAQ,3069,3570,3278,26 Mar 2018
477,Davangere,Davangere,Cotton,MCU 5,FAQ,3069,4292,3919,23 Mar 2016
478,Davangere,Davangere,Cotton,MCU 5,FAQ,3069,7512,5869,28 Dec 2022
479,Davangere,Davangere,Cotton,MCU 5,FAQ,3070,3070,3070,28 Jun 2018
480,Davangere,Davangere,Cotton,MCU 5,FAQ,3070,4010,3700,15 Jun 2020
481,Davangere,Davangere,Cotton,MCU 5,FAQ,3070,5290,4882,23 Aug 2016
482,Davangere,Davangere,Cotton,MCU 5,FAQ,3080,4240,4010,04 Mar 2016
483,Davangere,Davangere,Cotton,MCU 5,FAQ,3090,4311,4070,04 Oct 2017
484,Davangere,Davangere,Cotton,MCU 5,FAQ,3100,4829,4673,13 Apr 2016
485,Davangere,Davangere,Cotton,MCU 5,FAQ,3109,3690,3531,14 Mar 2018
486,Davangere,Davangere,Cotton,MCU 5,FAQ,3109,4149,3668,31 May 2016
487,Davangere,Davangere,Cotton,MCU 5,FAQ,3109,7569,6542,04 Nov 2022
488,Davangere,Davangere,Cotton,MCU 5,FAQ,3111,5059,4230,11 Mar 2019
489,Davangere,Davangere,Cotton,MCU 5,FAQ,3112,6672,5882,28 Oct 2022
490,Davangere,Davangere,Cotton,MCU 5,FAQ,3119,4690,4400,26 Feb 2016
491,Davangere,Davangere,Cotton,MCU 5,FAQ,3119,5069,4497,19 Feb 2018
492,Davangere,Davangere,Cotton,MCU 5,FAQ,3120,3120,3120,03 Jun 2020
493,Davangere,Davangere,Cotton,MCU 5,FAQ,3120,5409,4375,20 Mar 2019
494,Davangere,Davangere,Cotton,MCU 5,FAQ,3125,3212,3177,15 May 2020
495,Davangere,Davangere,Cotton,MCU 5,FAQ,3132,4226,3786,23 Mar 2020
496,Davangere,Davangere,Cotton,MCU 5,FAQ,3132,8230,7675,05 Jan 2023
497,Davangere,Davangere,Cotton,MCU 5,FAQ,3141,4480,4000,01 Mar 2016
498,Davangere,Davangere,Cotton,MCU 5,FAQ,3167,4307,3929,13 Mar 2020
499,Davangere,Davangere,Cotton,MCU 5,FAQ,3170,3550,3410,13 May 2020
500,Davangere,Davangere,Cotton,MCU 5,FAQ,3190,4689,4476,17 Dec 2015
501,Davangere,Davangere,Cotton,MCU 5,FAQ,3200,5112,4156,16 May 2016
502,Davangere,Davangere,Cotton,MCU 5,FAQ,3209,3819,3539,15 Mar 2018
503,Davangere,Davangere,Cotton,MCU 5,FAQ,3209,4479,4389,03 Dec 2015
504,Davangere,Davangere,Cotton,MCU 5,FAQ,3209,7725,5919,12 Jan 2023
505,Davangere,Davangere,Cotton,MCU 5,FAQ,3229,4224,4036,04 Nov 2015
506,Davangere,Davangere,Cotton,MCU 5,FAQ,3230,3620,3400,20 May 2020
507,Davangere,Davangere,Cotton,MCU 5,FAQ,3250,6246,5422,22 Dec 2016
508,Davangere,Davangere,Cotton,MCU 5,FAQ,3260,5056,4510,29 Dec 2016
509,Davangere,Davangere,Cotton,MCU 5,FAQ,3269,5589,5325,04 Oct 2019
510,Davangere,Davangere,Cotton,MCU 5,FAQ,3269,6190,5343,08 Sep 2016
511,Davangere,Davangere,Cotton,MCU 5,FAQ,3270,3850,3805,12 Mar 2018
512,Davangere,Davangere,Cotton,MCU 5,FAQ,3270,4549,3951,17 Feb 2016
513,Davangere,Davangere,Cotton,MCU 5,FAQ,3289,3909,3720,11 Nov 2015
514,Davangere,Davangere,Cotton,MCU 5,FAQ,3290,4190,3985,31 Mar 2016
515,Davangere,Davangere,Cotton,MCU 5,FAQ,3296,3296,3296,19 May 2020
516,Davangere,Davangere,Cotton,MCU 5,FAQ,3300,3870,3478,25 Feb 2016
517,Davangere,Davangere,Cotton,MCU 5,FAQ,3300,4240,4040,17 Nov 2015
518,Davangere,Davangere,Cotton,MCU 5,FAQ,3366,4376,3935,06 Apr 2016
519,Davangere,Davangere,Cotton,MCU 5,FAQ,3366,4750,3798,20 Mar 2020
520,Davangere,Davangere,Cotton,MCU 5,FAQ,3369,6464,5582,22 Jan 2018
521,Davangere,Davangere,Cotton,MCU 5,FAQ,3379,4429,4390,24 Nov 2015
522,Davangere,Davangere,Cotton,MCU 5,FAQ,3390,3390,3390,11 Oct 2017
523,Davangere,Davangere,Cotton,MCU 5,FAQ,3400,4739,4505,25 Apr 2016
524,Davangere,Davangere,Cotton,MCU 5,FAQ,3409,3646,3583,21 Apr 2020
525,Davangere,Davangere,Cotton,MCU 5,FAQ,3409,4450,3914,19 Mar 2020
526,Davangere,Davangere,Cotton,MCU 5,FAQ,3409,5189,4850,04 Nov 2020
527,Davangere,Davangere,Cotton,MCU 5,FAQ,3430,4150,3970,05 Nov 2015
528,Davangere,Davangere,Cotton,MCU 5,FAQ,3430,4966,4547,21 Nov 2019
529,Davangere,Davangere,Cotton,MCU 5,FAQ,3435,4012,3978,30 Apr 2018
530,Davangere,Davangere,Cotton,MCU 5,FAQ,3449,5259,4586,16 Mar 2020
531,Davangere,Davangere,Cotton,MCU 5,FAQ,3450,6132,5734,28 Mar 2023
532,Davangere,Davangere,Cotton,MCU 5,FAQ,3456,5400,4558,22 Mar 2017
533,Davangere,Davangere,Cotton,MCU 5,FAQ,3459,3859,3689,15 Apr 2020
534,Davangere,Davangere,Cotton,MCU 5,FAQ,3469,5619,5290,17 Nov 2018
535,Davangere,Davangere,Cotton,MCU 5,FAQ,3469,6749,6016,19 Sep 2016
536,Davangere,Davangere,Cotton,MCU 5,FAQ,3470,4444,4211,08 Nov 2017
537,Davangere,Davangere,Cotton,MCU 5,FAQ,3480,4392,4160,30 Oct 2015
538,Davangere,Davangere,Cotton,MCU 5,FAQ,3486,5169,4685,26 Dec 2016
539,Davangere,Davangere,Cotton,MCU 5,FAQ,3490,3690,3610,05 Mar 2016
540,Davangere,Davangere,Cotton,MCU 5,FAQ,3509,4480,4320,14 Dec 2015
541,Davangere,Davangere,Cotton,MCU 5,FAQ,3509,5669,5189,07 Nov 2019
542,Davangere,Davangere,Cotton,MCU 5,FAQ,3509,6169,4490,24 Feb 2020
543,Davangere,Davangere,Cotton,MCU 5,FAQ,3510,5970,4740,11 Sep 2020
544,Davangere,Davangere,Cotton,MCU 5,FAQ,3519,4709,4080,22 Feb 2018
545,Davangere,Davangere,Cotton,MCU 5,FAQ,3539,5020,4606,12 Mar 2020
546,Davangere,Davangere,Cotton,MCU 5,FAQ,3550,4393,4270,21 Dec 2015
547,Davangere,Davangere,Cotton,MCU 5,FAQ,3569,4378,4154,06 Nov 2015
548,Davangere,Davangere,Cotton,MCU 5,FAQ,3570,3680,3610,18 Aug 2015
549,Davangere,Davangere,Cotton,MCU 5,FAQ,3570,4169,3919,07 Nov 2015
550,Davangere,Davangere,Cotton,MCU 5,FAQ,3570,4300,4159,09 Nov 2015
551,Davangere,Davangere,Cotton,MCU 5,FAQ,3579,4269,3949,02 Nov 2015
552,Davangere,Davangere,Cotton,MCU 5,FAQ,3589,5069,4738,02 May 2016
553,Davangere,Davangere,Cotton,MCU 5,FAQ,3590,4467,4272,26 Nov 2015
554,Davangere,Davangere,Cotton,MCU 5,FAQ,3590,5560,4854,19 Oct 2019
555,Davangere,Davangere,Cotton,MCU 5,FAQ,3590,6649,6275,11 Oct 2018
556,Davangere,Davangere,Cotton,MCU 5,FAQ,3600,4339,4189,31 Oct 2015
557,Davangere,Davangere,Cotton,MCU 5,FAQ,3600,4400,4280,23 Dec 2015
558,Davangere,Davangere,Cotton,MCU 5,FAQ,3601,5812,4717,13 Jan 2016
559,Davangere,Davangere,Cotton,MCU 5,FAQ,3620,4250,3935,02 Mar 2016
560,Davangere,Davangere,Cotton,MCU 5,FAQ,3620,4920,3940,16 Dec 2020
561,Davangere,Davangere,Cotton,MCU 5,FAQ,3630,3660,3660,20 Aug 2020
562,Davangere,Davangere,Cotton,MCU 5,FAQ,3640,4650,4055,30 Aug 2016
563,Davangere,Davangere,Cotton,MCU 5,FAQ,3663,8362,6573,23 Sep 2022
564,Davangere,Davangere,Cotton,MCU 5,FAQ,3669,4289,4150,18 Nov 2015
565,Davangere,Davangere,Cotton,MCU 5,FAQ,3669,4419,4291,23 Nov 2015
566,Davangere,Davangere,Cotton,MCU 5,FAQ,3669,4919,4556,18 Feb 2019
567,Davangere,Davangere,Cotton,MCU 5,FAQ,3669,7369,6970,09 Nov 2021
568,Davangere,Davangere,Cotton,MCU 5,FAQ,3669,8769,4030,09 Dec 2021
569,Davangere,Davangere,Cotton,MCU 5,FAQ,3670,5630,4900,28 Dec 2016
570,Davangere,Davangere,Cotton,MCU 5,FAQ,3670,6390,5728,06 Feb 2017
571,Davangere,Davangere,Cotton,MCU 5,FAQ,3674,4189,3974,16 Nov 2015
572,Davangere,Davangere,Cotton,MCU 5,FAQ,3680,5080,4600,13 Oct 2017
573,Davangere,Davangere,Cotton,MCU 5,FAQ,3689,3889,3822,24 Dec 2016
574,Davangere,Davangere,Cotton,MCU 5,FAQ,3689,4312,3971,23 Feb 2018
575,Davangere,Davangere,Cotton,MCU 5,FAQ,3689,4670,4430,29 Sep 2015
576,Davangere,Davangere,Cotton,MCU 5,FAQ,3689,4869,4792,21 Apr 2016
577,Davangere,Davangere,Cotton,MCU 5,FAQ,3689,7829,7263,31 Oct 2022
578,Davangere,Davangere,Cotton,MCU 5,FAQ,3690,3939,3815,24 Feb 2018
579,Davangere,Davangere,Cotton,MCU 5,FAQ,3690,4370,4173,03 Nov 2015
580,Davangere,Davangere,Cotton,MCU 5,FAQ,3700,4316,4175,19 Nov 2015
581,Davangere,Davangere,Cotton,MCU 5,FAQ,3700,4475,4350,02 Dec 2015
582,Davangere,Davangere,Cotton,MCU 5,FAQ,3700,4674,4430,23 Sep 2015
583,Davangere,Davangere,Cotton,MCU 5,FAQ,3700,6369,5350,04 Jan 2017
584,Davangere,Davangere,Cotton,MCU 5,FAQ,3709,4325,4130,21 Nov 2015
585,Davangere,Davangere,Cotton,MCU 5,FAQ,3709,5515,5154,28 Mar 2019
586,Davangere,Davangere,Cotton,MCU 5,FAQ,3712,8312,6701,21 Oct 2022
587,Davangere,Davangere,Cotton,MCU 5,FAQ,3729,3829,3800,19 Aug 2015
588,Davangere,Davangere,Cotton,MCU 5,FAQ,3746,4609,4192,11 Apr 2016
589,Davangere,Davangere,Cotton,MCU 5,FAQ,3750,4325,4230,25 Aug 2020
590,Davangere,Davangere,Cotton,MCU 5,FAQ,3764,4680,4489,28 Sep 2015
591,Davangere,Davangere,Cotton,MCU 5,FAQ,3769,4242,4072,24 Aug 2015
592,Davangere,Davangere,Cotton,MCU 5,FAQ,3769,6262,5406,09 Dec 2019
593,Davangere,Davangere,Cotton,MCU 5,FAQ,3770,5896,4794,25 Sep 2018
594,Davangere,Davangere,Cotton,MCU 5,FAQ,3786,4420,4105,17 Mar 2020
595,Davangere,Davangere,Cotton,MCU 5,FAQ,3786,4509,4452,22 Feb 2019
596,Davangere,Davangere,Cotton,MCU 5,FAQ,3800,4256,4100,31 Aug 2015
597,Davangere,Davangere,Cotton,MCU 5,FAQ,3800,4476,4150,09 Dec 2015
598,Davangere,Davangere,Cotton,MCU 5,FAQ,3800,4490,4256,10 Dec 2015
599,Davangere,Davangere,Cotton,MCU 5,FAQ,3800,4730,4590,18 Sep 2015
600,Davangere,Davangere,Cotton,MCU 5,FAQ,3800,5006,4506,18 Jan 2016
