Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
141,Davangere,Davangere,Rice,Medium,FAQ,2400,2850,2560,23 Jun 2025
142,Davangere,Davangere,Rice,Medium,FAQ,3000,4200,3320,17 Feb 2025
143,Davangere,Davangere,Rice,Medium,FAQ,3600,6000,4800,27 Dec 2019
144,Davangere,Davangere,Rice,Broken Rice,FAQ,2250,2250,2250,16 May 2025
145,Davangere,Davangere,Rice,Medium,FAQ,3010,3010,3010,08 Apr 2025
146,Davangere,Davangere,Rice,Medium,FAQ,3000,3800,3460,06 Feb 2025
147,Davangere,Davangere,Rice,Medium,FAQ,3000,6000,4500,01 Sep 2017
148,Davangere,Davangere,Rice,Broken Rice,FAQ,2520,2520,2520,02 Jan 2025
149,Davangere,Davangere,Rice,Broken Rice,FAQ,2600,2600,2600,12 Aug 2024
150,Davangere,Davangere,Rice,Medium,Local,2800,3500,3160,04 Aug 2025
151,Davangere,Davangere,Rice,Fine,FAQ,3600,3700,3650,02 Dec 2016
152,Davangere,Davangere,Rice,Medium,FAQ,2800,6500,3060,29 Apr 2025
153,Davangere,Davangere,Rice,Broken Rice,FAQ,3300,3300,3300,29 Jul 2024
154,Davangere,Davangere,Rice,Medium,FAQ,3000,3306,3250,15 Apr 2025
155,Davangere,Davangere,Rice,Broken Rice,FAQ,2230,2250,2242,09 Jun 2025
156,Davangere,Davangere,Rice,Medium,FAQ,3000,4050,3560,13 Jan 2025
157,Davangere,Davangere,Rice,Medium,FAQ,2900,2900,2900,13 Nov 2024
158,Davangere,Davangere,Rice,Medium,FAQ,3500,3600,3550,28 Apr 2017
159,Davangere,Davangere,Rice,Medium,FAQ,3000,3020,3015,15 Mar 2025
160,Davangere,Davangere,Rice,Medium,FAQ,2800,6000,4400,15 May 2020
161,Davangere,Davangere,Rice,Broken Rice,FAQ,2350,2350,2350,12 Nov 2024
162,Davangere,Davangere,Rice,Medium,FAQ,2600,2600,2600,27 Jun 2024
163,Davangere,Davangere,Rice,Medium,Local,2400,3000,2733,19 Jul 2025
164,Davangere,Davangere,Rice,Medium,FAQ,2950,2950,2950,04 Dec 2024
165,Davangere,Davangere,Rice,Medium,FAQ,2900,7213,5060,15 Oct 2024
166,Davangere,Davangere,Rice,Medium,FAQ,2800,3600,3160,24 Jun 2025
167,Davangere,Davangere,Rice,Medium,FAQ,3300,3400,3350,03 Jun 2016
168,Davangere,Davangere,Rice,Medium,FAQ,2400,3500,2980,01 Jul 2025
169,Davangere,Davangere,Rice,Medium,FAQ,3000,3020,3010,17 Mar 2025
170,Davangere,Davangere,Rice,Broken Rice,FAQ,2500,2500,2500,15 May 2025
171,Davangere,Davangere,Rice,Medium,Local,2400,3550,2990,07 Jul 2025
172,Davangere,Davangere,Rice,Basumathi,FAQ,11300,11400,11350,10 Jan 2020
173,Davangere,Davangere,Rice,Medium,FAQ,3600,3700,3650,07 Apr 2017
174,Davangere,Davangere,Rice,Broken Rice,FAQ,2450,2500,2475,19 Nov 2024
175,Davangere,Davangere,Rice,Medium,Local,2400,3570,2970,14 Jul 2025
176,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,31 May 2019
177,Davangere,Davangere,Rice,Medium,FAQ,2400,2850,2770,27 Jun 2025
178,Davangere,Davangere,Rice,Medium,FAQ,3000,3000,3000,28 Mar 2025
179,Davangere,Davangere,Rice,Medium,FAQ,2800,6000,4400,23 Nov 2018
180,Davangere,Davangere,Rice,Medium,Ref grade-1,4000,4500,4260,31 Jan 2025
181,Davangere,Davangere,Rice,Medium,FAQ,2900,6000,4450,13 Feb 2020
