Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
705,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2300,2250,31 Mar 2017
706,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2350,2250,19 Feb 2019
707,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2350,2250,27 May 2019
708,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2350,2270,16 May 2019
709,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2430,2310,02 Mar 2021
710,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2460,2283,05 Apr 2023
711,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2476,2418,08 Feb 2023
712,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2490,2410,02 Jan 2019
713,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,2800,2270,23 Sep 2019
714,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2200,3379,2237,09 Dec 2024
715,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2201,2436,2288,22 Dec 2022
716,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2203,2506,2277,15 Feb 2023
717,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2204,2250,2240,15 Dec 2018
718,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2205,2205,2205,27 Jun 2023
719,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2210,2210,2210,08 Dec 2022
720,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2210,2210,2210,29 Jul 2021
721,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2210,2375,2260,20 Apr 2020
722,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2218,2218,2218,15 Feb 2019
723,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2220,2360,2270,29 Mar 2019
724,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2220,2406,2264,23 Feb 2023
725,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2220,2521,2463,21 Mar 2023
726,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2221,2411,2330,29 Nov 2022
727,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2223,2456,2319,06 Dec 2022
728,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2225,2250,2234,07 Dec 2022
729,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2226,2226,2226,06 Jan 2023
730,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2229,2371,2297,21 Nov 2022
731,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2230,2230,2230,23 Jun 2020
732,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2230,2335,2270,12 Apr 2019
733,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2230,2430,2332,24 Apr 2020
734,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2230,3122,2971,05 Apr 2024
735,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2232,2232,2232,28 Dec 2018
736,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2235,2526,2423,13 Jun 2023
737,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2235,2551,2406,20 Feb 2023
738,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2236,2366,2329,02 Jan 2023
739,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2240,2250,2243,02 May 2019
740,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2243,2475,2376,02 Mar 2023
741,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2247,2306,2276,19 Nov 2022
742,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2250,2250,15 May 2020
743,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2250,2250,26 Oct 2018
744,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2250,2250,29 Jun 2020
745,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2250,2250,31 Oct 2018
746,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2406,2324,15 Apr 2023
747,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2410,2330,17 May 2021
748,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2416,2306,05 Dec 2022
749,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2425,2342,13 Apr 2023
750,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2428,2319,06 May 2023
751,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2431,2338,17 Apr 2023
752,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2480,2360,06 Feb 2021
753,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2508,2439,31 May 2023
754,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2511,2457,06 Mar 2023
755,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2250,2530,2429,20 May 2023
756,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2251,2251,2251,22 Nov 2022
757,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2251,2511,2413,27 Feb 2023
758,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2260,2420,2340,31 May 2019
759,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2260,2450,2380,08 Jun 2020
760,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2260,2482,2356,21 Feb 2023
761,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2270,2400,2300,10 Jan 2020
762,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2273,2273,2273,08 Jul 2020
763,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2275,2275,2275,20 Dec 2018
764,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2276,2486,2432,16 Mar 2023
765,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2280,2280,2280,06 Jan 2020
766,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2280,2280,2280,17 Feb 2023
767,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2280,2300,2290,15 Apr 2019
768,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2280,2370,2331,23 May 2020
769,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2280,2450,2390,30 May 2020
770,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2280,2474,2430,10 May 2019
771,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2291,2482,2373,23 Jan 2023
772,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2300,2300,07 Mar 2019
773,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2300,2300,11 Aug 2020
774,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2300,2300,15 May 2019
775,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2300,2300,20 Dec 2019
776,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2300,2300,20 Jun 2019
777,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2300,2300,24 May 2019
778,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2300,2300,30 Dec 2016
779,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2321,2309,12 May 2023
780,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2330,2320,09 Jan 2020
781,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2350,2340,04 May 2019
782,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2380,2360,08 Jan 2020
783,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2400,2350,17 Feb 2017
784,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2400,2350,21 Jul 2017
785,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2420,2380,10 Jun 2020
786,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2430,2332,08 May 2020
787,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2432,2391,15 May 2023
788,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2471,2408,18 May 2023
789,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2480,2337,25 Apr 2020
790,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2484,2433,19 May 2023
791,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2516,2441,28 Feb 2023
792,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,2525,2490,26 Apr 2023
793,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2300,3029,2875,27 Mar 2025
794,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2301,2532,2436,17 Mar 2023
795,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2304,2552,2508,30 Jan 2023
796,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2306,2306,2306,03 Dec 2022
797,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2306,2551,2372,09 Feb 2023
798,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2310,2500,2423,20 Apr 2023
799,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2310,2556,2478,13 Feb 2023
800,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2311,2327,2320,22 Feb 2023
801,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2311,2500,2381,31 Jan 2023
802,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2315,2315,2315,07 May 2021
803,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2318,2435,2405,17 May 2023
804,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2320,2410,2390,28 May 2020
805,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2320,2430,2380,14 Feb 2019
806,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2320,2478,2421,03 Mar 2023
807,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2320,2513,2481,15 Mar 2023
808,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2322,2425,2341,18 Apr 2023
809,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2324,2420,2360,06 May 2020
810,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2325,2410,2370,12 May 2020
811,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2330,2330,2330,30 Jul 2018
812,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2330,2420,2370,17 Mar 2021
813,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2330,2500,2382,19 Apr 2023
814,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2330,2500,2450,02 Jun 2020
815,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2336,2336,2336,19 Dec 2022
816,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2340,2511,2467,28 Mar 2023
817,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2341,4020,3190,15 Mar 2025
818,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2346,2405,2361,28 Nov 2022
819,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2349,2349,2349,27 May 2020
820,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2350,2350,04 Apr 2020
821,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2350,2350,10 Jan 2019
822,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2350,2350,18 Dec 2018
823,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2350,2350,21 May 2019
824,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2350,2350,24 Jan 2019
825,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2410,2380,01 Mar 2019
826,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2521,2472,20 Mar 2023
827,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2526,2469,24 Jan 2023
828,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2530,2519,27 Apr 2023
829,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2350,2532,2487,24 Apr 2023
830,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2351,2442,2390,10 Feb 2023
831,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2351,2502,2448,09 Mar 2023
832,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2352,2511,2475,10 Mar 2023
833,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2352,2515,2480,13 Mar 2023
834,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2355,2557,2478,04 Mar 2023
835,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2356,2356,2356,30 Nov 2022
836,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2359,2555,2449,14 Mar 2023
837,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2360,2500,2430,21 Apr 2021
838,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2360,2501,2458,07 Jun 2019
839,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2365,2365,2365,14 Dec 2018
840,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2365,2431,2407,11 May 2023
841,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2370,2370,2370,16 May 2020
842,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2370,2400,2390,14 May 2019
843,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2375,2440,2415,16 May 2023
844,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2380,2380,2380,20 Dec 2022
845,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2380,2380,2380,22 May 2020
846,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2380,2380,2380,23 Feb 2021
847,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2380,2425,2400,16 Apr 2021
848,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2380,2476,2455,18 Mar 2023
849,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2380,2502,2440,21 Apr 2023
850,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2380,2600,2490,14 May 2020
851,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2381,2381,2381,12 Jan 2023
852,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2386,2525,2486,29 Mar 2023
853,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2390,2390,2390,04 Dec 2018
854,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2390,2390,2390,24 Jul 2018
855,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2390,2410,2400,03 Jun 2020
856,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2390,2500,2450,05 Mar 2019
857,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,04 Jan 2020
858,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,05 Jun 2020
859,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,05 Nov 2019
860,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,07 Jul 2020
861,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,08 May 2019
862,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,09 Oct 2019
863,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,19 Jul 2019
864,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,21 Jun 2019
865,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,24 Aug 2020
866,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,26 Mar 2019
867,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2400,2400,28 Jan 2020
868,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2500,2450,10 Mar 2017
869,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2500,2450,21 Feb 2019
870,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2500,2450,25 Sep 2019
871,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2500,2450,29 Apr 2019
872,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2500,2490,24 Feb 2021
873,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2400,2560,2480,17 Feb 2021
874,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2401,3036,2941,20 Feb 2024
875,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2404,2404,2404,21 Dec 2022
876,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2405,3029,2918,26 Mar 2025
877,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2405,3311,2771,21 Oct 2023
878,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2406,2493,2469,07 Mar 2023
879,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2407,2407,2407,07 Jan 2020
880,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2410,2410,2410,11 May 2020
881,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2410,2425,2420,13 May 2020
882,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2411,2411,2411,07 Feb 2023
883,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2411,2411,2411,17 Oct 2023
884,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2415,2501,2472,05 Oct 2023
885,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2416,2555,2462,25 May 2023
886,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2416,2555,2500,03 Jun 2023
887,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2420,2420,2420,04 Mar 2021
888,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2420,2620,2520,08 Apr 2021
889,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2423,2437,2429,06 Feb 2023
890,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2426,2476,2462,08 Mar 2023
891,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2429,2429,2429,03 Oct 2023
892,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2438,2545,2493,08 Jun 2023
893,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2439,2521,2473,29 Apr 2023
894,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,03 Mar 2021
895,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,05 Mar 2021
896,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,05 Oct 2019
897,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,09 Jun 2020
898,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,11 Apr 2019
899,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,17 Apr 2021
900,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,18 Jan 2019
901,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,20 Feb 2021
902,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,20 May 2020
903,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2450,2450,31 Jul 2019
904,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2490,2470,08 Feb 2021
905,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2600,2520,12 Jun 2019
906,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,2850,2650,26 Feb 2019
907,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2450,3263,3189,03 Nov 2023
908,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2452,2452,2452,18 Jan 2023
909,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2452,2531,2511,04 Feb 2023
910,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2455,2455,2455,24 Feb 2023
911,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2455,2506,2491,05 Jun 2023
912,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2456,3262,2897,27 Oct 2023
913,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2457,2463,2459,23 Mar 2023
914,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2460,2460,2460,18 Feb 2021
915,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2460,2527,2500,25 Apr 2023
916,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2475,2501,2495,30 May 2023
917,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2480,2510,2500,10 Mar 2021
918,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,01 Feb 2019
919,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,03 Aug 2019
920,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,05 Nov 2018
921,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,11 Feb 2021
922,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,17 Aug 2019
923,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,18 Mar 2019
924,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,20 Feb 2019
925,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,20 Mar 2021
926,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,29 May 2019
927,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2500,2500,31 Aug 2019
928,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,2600,2550,01 Sep 2017
929,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2500,3420,3173,06 Nov 2023
930,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2501,3652,3063,18 Dec 2023
931,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2502,2502,2502,12 Jun 2023
932,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2502,3189,2941,09 Aug 2023
933,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2505,2505,2505,09 Mar 2021
934,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2506,2506,2506,15 Sep 2023
935,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2511,2511,2511,25 Sep 2023
936,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2513,2553,2530,01 Jun 2023
937,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2520,2520,2520,03 Apr 2021
938,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2521,2521,2521,26 May 2023
939,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2522,2522,2522,14 Feb 2023
940,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2523,2523,2523,02 Jun 2023
941,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2526,2526,2526,07 Nov 2023
942,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2526,3552,3160,27 Jan 2025
943,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2530,2530,2530,06 Feb 2019
944,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2531,2802,2547,31 Aug 2023
945,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2536,2536,2536,26 Jun 2023
946,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2550,2550,2550,07 Aug 2019
947,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2550,3233,3032,28 Feb 2025
948,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2550,3566,2938,21 Dec 2023
949,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2552,4672,3824,13 Feb 2020
950,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2555,2555,2555,24 May 2023
951,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2559,3261,2926,20 Dec 2023
952,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2562,3052,2912,07 Aug 2023
953,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2565,2565,2565,09 Oct 2023
954,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2570,2966,2910,06 Mar 2024
955,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2570,2999,2897,13 Mar 2024
956,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2575,2575,2575,26 Aug 2019
957,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2581,2581,2581,11 Oct 2023
958,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2590,3500,3010,11 Apr 2025
959,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2600,2600,03 Feb 2020
960,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2600,2600,05 Sep 2019
961,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2600,2600,14 Jun 2017
962,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2600,2600,16 Apr 2019
963,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2600,2600,31 Jan 2019
964,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2610,2600,25 Mar 2021
965,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2700,2650,13 Apr 2017
966,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2700,2650,17 Mar 2017
967,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,2826,2807,03 Jul 2023
968,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2600,3036,2891,07 Apr 2025
969,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2605,2605,2605,16 Jun 2023
970,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2605,2605,2605,17 Jun 2023
971,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2610,3389,3023,19 Dec 2023
972,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2619,3206,2884,25 Oct 2023
973,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2621,3018,2910,11 Mar 2024
974,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2649,3105,2893,04 Apr 2025
975,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2650,2650,2650,03 Sep 2019
976,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2650,2650,2650,16 Jan 2019
977,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2650,2650,2650,18 Sep 2019
978,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2650,3000,2825,17 Sep 2024
979,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2650,3052,2920,08 Apr 2025
980,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2650,3166,3084,19 Apr 2025
981,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2659,3215,3030,13 Feb 2024
982,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2665,3336,3060,26 Dec 2023
983,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2683,3211,3010,09 Apr 2025
984,Davangere,Davangere,Ragi (Finger Millet),Local,FAQ,2700,2800,2750,30 Jun 2017
