Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1136,Bellary,H.B. Halli,Maize,Local,Medium,1320,1500,1450,10 Dec 2015
1137,Bellary,H.B. Halli,Maize,Local,Medium,1325,1400,1350,23 Mar 2016
1138,Bellary,H.B. Halli,Maize,Local,Medium,1330,1330,1330,26 Apr 2016
1139,Bellary,H.B. Halli,Maize,Local,Medium,1330,1400,1350,25 Apr 2016
1140,Bellary,H.B. Halli,Maize,Local,Medium,1330,1450,1400,26 Mar 2016
1141,Bellary,H.B. Halli,Maize,Local,Medium,1330,1480,1400,27 Feb 2016
1142,Bellary,H.B. Halli,Maize,Local,Medium,1350,1460,1400,16 Apr 2016
1143,Bellary,H.B. Halli,Maize,Local,Medium,1350,1500,1450,15 Dec 2015
1144,Bellary,H.B. Halli,Maize,Local,Medium,1360,1400,1400,23 Oct 2016
1145,Bellary,H.B. Halli,Maize,Local,Medium,1360,1400,1400,25 Oct 2016
1146,Bellary,H.B. Halli,Maize,Local,Medium,1360,1450,1420,06 Feb 2016
1147,Bellary,H.B. Halli,Maize,Local,Medium,1365,1480,1370,17 Mar 2016
1148,Bellary,H.B. Halli,Maize,Local,Medium,1380,1400,1400,22 Oct 2016
1149,Bellary,H.B. Halli,Maize,Local,Medium,1390,1450,1405,23 Nov 2016
1150,Bellary,H.B. Halli,Maize,Local,Medium,1400,1400,1400,05 Dec 2016
1151,Bellary,H.B. Halli,Maize,Local,Medium,1400,1410,1410,28 Dec 2016
1152,Bellary,H.B. Halli,Maize,Local,Medium,1400,1450,1410,30 Apr 2016
1153,Bellary,H.B. Halli,Maize,Local,Medium,1400,1450,1450,03 May 2016
1154,Bellary,H.B. Halli,Maize,Local,Medium,1400,1500,1425,12 Jun 2016
1155,Bellary,H.B. Halli,Maize,Local,Medium,1400,1600,1500,01 Apr 2017
1156,Bellary,H.B. Halli,Maize,Local,Medium,1415,1450,1430,12 Jan 2017
1157,Bellary,H.B. Halli,Maize,Local,Medium,1450,1450,1450,24 Feb 2016
1158,Bellary,H.B. Halli,Maize,Local,Medium,1500,1500,1500,10 May 2020
1159,Bellary,H.B. Halli,Maize,Local,Medium,1500,1500,1500,27 Apr 2016
1160,Bellary,H.B. Halli,Maize,Local,Medium,1500,1570,1550,18 Oct 2016
1161,Bellary,H.B. Halli,Maize,Local,Medium,1500,1700,1600,16 Oct 2016
1162,Bellary,H.B. Halli,Maize,Local,Medium,1640,1695,1660,13 Oct 2016
1163,Bellary,H.B. Halli,Maize,Local,Medium,1900,1900,1900,16 Sep 2021
1164,Bellary,H.B. Halli,Maize,Local,Medium,2000,2000,2000,17 Oct 2023
1165,Bellary,H.B. Halli,Maize,Local,Medium,2040,2050,2050,29 Aug 2022
1166,Bellary,H.B. Halli,Maize,Local,Medium,2150,2150,2150,12 Jun 2019
1167,Bellary,H.B. Halli,Maize,Local,Medium,2300,2320,2320,16 Jun 2019
1168,Bellary,H.B. Halli,Maize,Local,Medium,2350,2350,2350,13 Jun 2019
1169,Bellary,H.B. Halli,Maize,Local,Medium,4500,4800,4700,12 Feb 2019
1170,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1300,1310,1310,06 Jan 2016
1171,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1300,1450,1400,02 Apr 2016
1172,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1330,1450,1400,17 Apr 2016
1173,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1375,1450,1410,29 Dec 2016
1174,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1400,1450,1450,15 Jan 2017
1175,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1405,1410,1410,19 Mar 2016
1176,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1550,1600,1600,10 Apr 2020
1177,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1660,1800,1740,31 Jul 2016
1178,Bellary,H.B. Halli,Maize,Sweet Corn (For Biscuits),Medium,1700,1770,1725,30 Jul 2016
1179,Bellary,H.B. Halli,Maize,Yellow,FAQ,2100,2320,2300,30 Dec 2024
1180,Bellary,H.B. Halli,Maize,Yellow,Medium,1310,1310,1310,05 May 2016
1181,Bellary,H.B. Halli,Maize,Yellow,Medium,1315,1320,1320,05 Apr 2016
1182,Bellary,H.B. Halli,Maize,Yellow,Medium,1380,1380,1380,19 Dec 2016
1183,Bellary,H.B. Halli,Maize,Yellow,Medium,1380,1450,1420,24 Dec 2016
1184,Bellary,H.B. Halli,Maize,Yellow,Medium,1420,1420,1420,26 Apr 2020
1185,Bellary,H.B. Halli,Maize,Yellow,Medium,1500,1500,1500,02 Jun 2020
1186,Bellary,H.B. Halli,Maize,Yellow,Medium,1500,1600,1580,25 Jun 2016
1187,Bellary,H.B. Halli,Maize,Yellow,Medium,1525,1700,1540,07 Aug 2016
1188,Bellary,H.B. Halli,Maize,Yellow,Medium,1550,1800,1750,13 Feb 2020
1189,Bellary,H.B. Halli,Maize,Yellow,Medium,1600,1750,1700,06 Oct 2016
1190,Bellary,H.B. Halli,Maize,Yellow,Ref grade-1,2200,2300,2290,01 Feb 2025
